event_name,research_prompt,image_prompt,image_generated,saved_filename
long-walls-of-athens-built,"Search the web for reference artworks and historical records of ""Long Walls of Athens Built"" (461 BCE). Study the classical Athenian stonemasonry, dress and tools of the 5th century BCE of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Long Walls of Athens Built — Athens built parallel fortified walls linking the city to its port, securing supply lines against any siege. Masons fitting large stone blocks into a long fortified wall stretching toward a distant harbor. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
oresteia-trilogy-premieres,"Search the web for reference artworks and historical records of ""The Oresteia Trilogy Premieres"" (458 BCE). Study the classical Greek tragic masks, robes and the stone tiered seating of the Theatre of Dionysus of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. The Oresteia Trilogy Premieres — Aeschylus's trilogy the Oresteia won first prize at a dramatic festival in Athens, the only complete Greek tragic trilogy to survive. Robed actors in tragic masks performing before tiered stone seating at a Greek festival, judges seated below with laurel wreaths ready. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
peace-of-callias,"Search the web for reference artworks and historical records of ""Peace of Callias"" (449 BCE). Study the classical Athenian and Achaemenid Persian diplomatic dress, seals and formal reception halls of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Peace of Callias — Athens and Persia reportedly agreed terms closing decades of fighting, though scholars still dispute whether the treaty existed. An Athenian envoy and a Persian official clasping hands over a low table bearing a sealed document, guards standing at either side of a columned hall. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
peace-of-nicias,"Search the web for reference artworks and historical records of ""Peace of Nicias"" (421 BCE). Study the classical Greek hoplite dress, oath-taking rituals and sacrificial altars of the period of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Peace of Nicias — Athens and Sparta signed a fifty year truce meant to close the first stage of their long war, though fighting later resumed. Athenian and Spartan delegates pouring libations over a stone altar as a herald holds up an inscribed tablet of terms. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
athenian-siege-syracuse,"Search the web for reference artworks and historical records of ""Athenian Siege of Syracuse"" (415 BCE). Study the classical Greek trireme warfare and the fortifications of ancient Syracuse's Great Harbour of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Athenian Siege of Syracuse — Athenian forces blockaded the Sicilian city for two years during a war with Sparta, ending in disastrous defeat for the invaders. Rowers straining at the oars of a trireme hemmed in against a rocky harbour shoreline lined with defensive walls. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
lysistrata-premieres,"Search the web for reference artworks and historical records of ""Lysistrata Premieres in Athens"" (411 BCE). Study the Greek Old Comedy costume, exaggerated comic masks and padded costumes of Aristophanes-era Athens of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Lysistrata Premieres in Athens — Aristophanes's comedy about women withholding intimacy to end a war was staged in Athens, establishing satirical stage comedy as a form. Comic actors in exaggerated masks and padded costumes performing a confrontation before a painted backdrop at an open-air Athenian theater. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
long-walls-of-athens-torn-down,"Search the web for reference artworks and historical records of ""Long Walls of Athens Demolished"" (404 BCE). Study the classical Greek dress and demolition tools, the fall of a fortification wall of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Long Walls of Athens Demolished — After its defeat in a long war with Sparta, Athens was forced to tear down the Long Walls as a peace condition. Laborers with picks and levers pulling down stone blocks from a long wall as flute music plays in the background. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
hippocratic-surgical-texts,"Search the web for reference artworks and historical records of ""Hippocratic Surgical Texts"" (400 BCE). Study the ancient Greek medical dress, bronze instruments and treatment settings of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Hippocratic Surgical Texts — Greek physicians circulated treatises on fractures and head wounds that set out systematic surgical technique, including reducing dislocated joints. A physician's hands binding a splinted limb with linen strips, bronze probes and hooks laid across a low wooden table. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
gauls-sack-rome,"Search the web for reference artworks and historical records of ""Gauls Sack Rome"" (390 BCE). Study the early Iron Age Gallic warrior dress and weapons, and the Roman Forum/Capitoline Hill in the early Republic of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Gauls Sack Rome — Gallic warriors under Brennus routed Roman defenders and occupied much of the city before withdrawing with a ransom in gold. Gallic warriors with long shields and spears moving through a smoke-hazed Roman forum past overturned market stalls, the Capitoline hill visible behind them. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
rome-sacred-geese-alarm,"Search the web for reference artworks and historical records of ""Rome's Sacred Geese Sound Alarm"" (390 BCE). Study the early Roman Republic dress, torchlight and Capitoline Hill temple architecture of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Rome's Sacred Geese Sound Alarm — Geese kept on Rome's Capitoline Hill cried out and woke the garrison during a night assault on the city. Startled geese flapping and honking on a torchlit hilltop as armored sentries turn toward the sound. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
nectanebo-i-founds-dynasty,"Search the web for reference artworks and historical records of ""Nectanebo I Founds Dynasty 30"" (380 BCE). Study the Thirtieth Dynasty temple building, Egyptian coastal defenses and Persian invasion fleets of this period.","A dramatic chiaroscuro oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Nectanebo I Founds Dynasty 30 — Nectanebo I seized the Egyptian throne, founded the country's last native dynasty, and repelled an invading Persian army. A pharaoh directing soldiers as they reinforce a Nile mouth fortification, ships anchored offshore behind them. No text, no dates, no numbers, no labels, no borders, no watermarks.",,
