event_name,research_prompt,image_prompt,image_generated,saved_filename
birth-nefertiti,"Search the web for reference portraits, artworks, and historical records of ""Birth of Nefertiti"" (1370 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Nefertiti — The Egyptian queen and wife of Akhenaten, famed for her painted bust and royal influence. An elegant queen in a tall flat-topped blue crown and broad jewelled collar, graceful neck and serene painted features in profile. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-nefertiti.png
birth-ramesses-ii,"Search the web for reference portraits, artworks, and historical records of ""Birth of Ramesses II"" (1303 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Ramesses II — The Egyptian pharaoh 'Ramesses the Great' famed for his monuments and long, powerful reign. A regal pharaoh in the striped nemes headdress and golden collar, arms crossed holding crook and flail, colossal statues behind him. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-ramesses-ii.png
birth-homer,"Search the web for reference portraits, artworks, and historical records of ""Birth of Homer"" (800 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Homer — The Greek epic poet traditionally credited with composing the Iliad and the Odyssey. A blind, white-bearded bard in a draped tunic plucking a lyre, his sightless face lifted as he chants an epic by firelight. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-homer.png
birth-sappho,"Search the web for reference portraits, artworks, and historical records of ""Birth of Sappho"" (630 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Sappho — The Greek lyric poet of Lesbos celebrated in antiquity for her intimate verses on love. A woman in a draped Greek chiton with a wreath in her hair, cradling a lyre, gazing tenderly across a sunlit Aegean shore. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-sappho.png
birth-solon,"Search the web for reference portraits, artworks, and historical records of ""Birth of Solon"" (630 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Solon — The Athenian statesman and lawmaker whose reforms laid the foundations for later democracy. A robed Athenian statesman with a grey beard standing thoughtfully before marble columns, one hand resting on an inscribed stone tablet. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-solon.png
birth-lao-tzu,"Search the web for reference portraits, artworks, and historical records of ""Birth of Lao Tzu"" (601 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Lao Tzu — The Chinese sage traditionally credited with the Tao Te Ching and founding philosophical Taoism. An ancient white-bearded Chinese sage riding a water buffalo along a misty mountain pass, serene and contemplative. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-lao-tzu.png
birth-cyrus-the-great,"Search the web for reference portraits, artworks, and historical records of ""Birth of Cyrus the Great"" (600 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Cyrus the Great — The Persian king who founded the Achaemenid Empire and was noted for his tolerant rule. A bearded Persian king in a layered robe and tall fluted crown, scepter in hand, winged guardian reliefs carved on the wall behind. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-cyrus-the-great.png
birth-pythagoras,"Search the web for reference portraits, artworks, and historical records of ""Birth of Pythagoras"" (570 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Pythagoras — The Greek mathematician and philosopher remembered for his theorem on right triangles. A serene Greek sage in a simple robe tracing a right triangle in sand with a wooden rod, geometric harmony in his contemplative gaze. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-pythagoras.png
birth-darius-the-great,"Search the web for reference portraits, artworks, and historical records of ""Birth of Darius the Great"" (550 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Darius the Great — The Persian king who expanded the Achaemenid Empire to its height and built Persepolis. A crowned Persian king enthroned in flowing robes, holding a long staff, the grand columned terraces of Persepolis rising behind him. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-darius-the-great.png
birth-sun-tzu,"Search the web for reference portraits, artworks, and historical records of ""Birth of Sun Tzu"" (544 BCE). Study the figure's appearance, dress, surroundings, and the materials and technology of this period.","A dramatic oil painting. 1:1 square composition optimized for small screen viewing. One dominant focal subject filling most of the frame. Strong silhouettes, high contrast. Birth of Sun Tzu — The Chinese military strategist credited with The Art of War, an enduring classic on tactics. A composed Chinese general in lamellar armor overlooking a misty battlefield from a hilltop, hand resting on a sheathed sword, banners below. warm golds, burnt sienna, lapis lazuli blues painting aesthetic. No text, no dates, no numbers, no labels, no borders, no watermarks.",x,birth-sun-tzu.png
